Package,Package Duration,City,Hotel Rating,Activity,Package Price,Days,Nights,Discount %,Activity Count,Price per Day,Final Price,Package Type
Stunning Leh Tour,8 Days & 7 Nights,Leh Nubra Valley Pangong,3.0,Sightseeing Adventure Monasteries Hill station Camping Historical Pangong  Lake Religious Shey  Palace Cultural Budget,32966.0,8.0,7.0,9.0,14,4120.75,29999.06,Luxury
Golden Triangle Tour With Rajasthan and Madhya Pradesh,18 Days & 17 Nights,New Delhi Mandawa Bikaner Jaisalmer Jodhpur Ranakpur Udaipur Pushkar Jaipur Agra Orchha Khajuraho Varanasi,3.0,Mandawa  Fort Religious Golden  Fort Nature Camel  Ride Wildlife Sarnath Adventure Taj  Mahal Sightseeing Birla  Temple City  Palace,66000.0,18.0,17.0,8.0,18,3666.6666666666665,60720.0,Luxury
A Pleasant Tour In Munnar,3 Days & 2 Nights,Munnar,3.0,Sightseeing Water  Activities Adventure  Activities Mattupetty  Dam Nature Hill station Religious Budget,11243.0,3.0,2.0,9.0,12,3747.6666666666665,10231.130000000001,Budget
Ultra Romantic Rann Of Kutch Tour Package,5 Days & 4 Nights,Bhuj Kutch,3.0,Village tours Adventure Shopping Nature Scenic views Best sellers Cultural  Extravaganza Historical Lakesmuseums Romantic Budget,17692.0,5.0,4.0,9.0,15,3538.4,16099.720000000001,Budget
Memorable And Romantic Coorg Honeymoon Tour,4 Days & 3 Nights,Coorg Mysore,2.0,Sightseeing Adventure Waterfalls Nature Shopping Hill station Historical Romanticshopping Budget,15417.0,4.0,3.0,9.0,10,3854.25,14029.470000000001,Budget
A Tour Amid Nature In Kodaikanal,7 Days & 6 Nights,Coorg Ooty Kodaikanal,3.0,Sightseeing Adventure Dubare  Reserve  Forest Nature Rajaâs  Seat Hill station Waterfall Budget,29677.0,7.0,6.0,9.0,12,4239.571428571428,27006.07,Budget
Romantic Coorg Honeymoon Package,3 Days & 2 Nights,Coorg,3.0,Coorg  Honeymoon Adventure Romantic getaway Historical Dubare  Reserve  Forest Nature Hill station Romantic Wildlife Budget,18098.0,3.0,2.0,9.0,15,6032.666666666667,16469.18,Budget
Mesmerizing Mount Abu Tour Package,6 Days & 5 Nights,Jaipur Udaipur Mount Abu,3.0,Historical  Sites Religious Religious sites Hill station Nature Historical Lakes Waterfall Safari Budget,51111.0,6.0,5.0,10.0,13,8518.5,45999.9,Luxury
Surreal Dalhousie Tour Packages,3 Days & 2 Nights,Dalhousie,3.0,Pathankot Nature Family  Trip Hill station Kalatop Sightseeing Chamba Budget,24685.0,3.0,2.0,9.0,10,8228.333333333334,22463.350000000002,Budget
Best Selling Hyderabad Tours for Refreshing Holidays,3 Days & 2 Nights,Hyderabad,3.0,Museum Adventure Forts Naturelake visit Monuments Film studiostemplescuisine  Cultural Budget,15484.0,3.0,2.0,9.0,10,5161.333333333333,14090.44,Budget
Soulful Char Dham Yatra Package,12 Days & 11 Nights,Haridwar Barkot Uttarkashi Sitapur Badrinath Srinagar Garhwal,2.0,Sightseeing Trekking Temples  Tour Hill station Hot  Springs Religious Budget,59783.0,12.0,11.0,8.0,10,4981.916666666667,55000.36,Luxury
Alluring Agra Sightseeing Tour Package,3 Days & 2 Nights,Agra,3.0,Scenic  Landscapes Adventure Taj  Mahal Nature Shopping Historical Leisure  Time Sightseeing Budget,5494.0,3.0,2.0,9.0,12,1831.3333333333333,4999.54,Budget
Remarkable Kasauli Tour Package,2 Days & 1 Nights,Kasauli,3.0,Sightseeing Nature Ideal  For  Family Budget,16434.0,2.0,1.0,8.0,6,8217.0,15119.28,Budget
Delightful Nainital Mukteshwar Family Package,4 Days & 3 Nights,Nainital Mukteshwar,3.0,Ideal for families Adventure Mukteshwar temple Nature Bhimtal Hill station Family Lakes Budget,14423.0,4.0,3.0,9.0,13,3605.75,13124.93,Budget
Delightful Athirapally Honeymoon Package,2 Days & 1 Nights,Athirapally,3.0,Sightseeing Religious Waterfalls Nature Hanging bridge Romantic Butterfly  Park Wildlife Budget,7357.0,2.0,1.0,9.0,11,3678.5,6694.87,Budget
Lovely Delhi Tour Package,4 Days & 3 Nights,Agra New Delhi,3.0,Ideal  For  Family Religious Taj  Mahal Adventure Ideal for couples Nature Akshardham  Temple Historical Sightseeing Budget,10989.0,4.0,3.0,9.0,16,2747.25,9999.99,Budget
Do Dham Yatra Package: Yumnotri and Gangotri,7 Days & 6 Nights,Haridwar Barkot Uttarkashi,2.0,Temples  Tour Sightseeing Trekking Hot  Springs Hill station Religious Budget,15000.0,7.0,6.0,9.0,10,2142.8571428571427,13650.0,Budget
Exotic Ladakh Honeymoon Package,6 Days & 5 Nights,Leh Nubra Valley,2.0,Adventure Mountain  Desert Nature Roadtrip Romantic Nubra  Valley Budget,21110.0,6.0,5.0,10.0,9,3518.3333333333335,18999.0,Budget
Majestic Jaisalmer Honeymoon Package,4 Days & 3 Nights,Jodhpur Jaisalmer,3.0,Camel  Safari Adventure Camping Nature Historic sightseeing Historical Sand  Dunes Best sellers Romantic Religious Budget,19021.0,4.0,3.0,8.0,15,4755.25,17499.32,Budget
Invigorating Himachal Tour Package,8 Days & 7 Nights,Shimla Manali Mcleodganj Dalhousie,3.0,Sightseeing Adventure Temple Hill station Churches Nature Local market V A L L E Yskiing Budget,36044.0,8.0,7.0,9.0,16,4505.5,32800.04,Luxury
Have A Fantastic Tawang Trip Full Of Joy,6 Days & 5 Nights,Bhalukpong Dirang Tawang Bomdila,3.0,Sightseeing Adventure Nature Private  Transfers Historical Budget,35714.0,6.0,5.0,9.0,7,5952.333333333333,32499.74,Luxury
Top-Ranked Kanyakumari Sightseeing Package For A Fun-Filled Holiday,3 Days & 2 Nights,Kanyakumari,2.0,Adventure Adventure  Activities Religioustemples Sightseeing Budget,10323.0,3.0,2.0,9.0,6,3441.0,9393.93,Budget
Spiritual Char Dham Yatra Package,11 Days & 10 Nights,Haridwar Barkot Uttarkashi Sitapur Badrinath,2.0,Sightseeing Adventure City  Tour Hill station Religious  Tour Religious Road  Trip Nature Spiritualtemples Budget,20769.0,11.0,10.0,9.0,14,1888.090909090909,18899.79,Budget
Exhilarating Auli Tour Package,3 Days & 2 Nights,Auli,2.0,Scenic road trips Cable  Car  Ride Auli lake Nature Hill station Budget,14583.0,3.0,2.0,10.0,12,4861.0,13124.7,Budget
Best Kasol 2N 3D Tour Package For A Reviving Getaway,3 Days & 2 Nights,Kasol,3.0,Trekking Nature walks Nature Parvati  River Adventure Sightseeing Budget,21505.0,3.0,2.0,7.0,9,7168.333333333333,19999.649999999998,Budget
Sensational Leh Honeymoon Package,13 Days & 12 Nights,Leh Nubra Valley Pangong Jispa Kaza Chandra Tal Manali,3.0,Hill station Adventure Nature Religious Romantic Sightseeing Budget,63231.0,13.0,12.0,9.0,8,4863.923076923077,57540.21,Luxury
Blissful Shimla Tour Package,4 Days & 3 Nights,Shimla,2.0,Sightseeing Hill station Overnight  Journey Adventure Nature Hill  Station Budget,13930.0,4.0,3.0,8.0,10,3482.5,12815.6,Budget
Mysore: A Culturally Rich City,3 Days & 2 Nights,Mysore,3.0,Breakfast Hill station Sightseeing Adventure Mysore  Palace Nature Brindavan  Gardens Water  Activities Historical Romantic Budget,14076.0,3.0,2.0,9.0,15,4692.0,12809.16,Budget
A Revitalizing Tamil Nadu Tour Package,4 Days & 3 Nights,Ooty,3.0,Nature Adventure Spiritual Sightseeing Hill station Historical Budget,16758.0,4.0,3.0,9.0,8,4189.5,15249.78,Budget
Leh Ladakh 5 Days Trip Package,5 Days & 4 Nights,Leh Nubra Valley Pangong,3.0,Khardungla  Pass Adventure Camel  Ride Nature Lake Hill station Trekking Camping Mountains Budget,22825.0,5.0,4.0,8.0,13,4565.0,20999.0,Budget
Ravishing Rishikesh Tour Package,2 Days & 1 Nights,Rishikesh,3.0,Himalayas Adventure Sightseeing Nature Religious sites Hill station Ganga  Aarti Water  Activities Religious Budget,7500.0,2.0,1.0,9.0,14,3750.0,6825.0,Budget
Mind Blowing Shillong Honeymoon Package,3 Days & 2 Nights,Shillong,3.0,Shillong Water  Activities  Mawlynnong  Village Sightseeing Nature Hill station Romanticlandscape Budget,13736.0,3.0,2.0,9.0,11,4578.666666666667,12499.76,Budget
Offbeat Leh Ladakh Tour Package Including Tso Moriri,10 Days & 9 Nights,Leh Alchi Pangong Nubra Valley Tsomoriri,3.0,Nature Offbeat Adventure Hill station Ideal for friends Religious Budget,44943.0,10.0,9.0,11.0,10,4494.3,39999.270000000004,Luxury
Alluring Jaisalmer Tour Package,4 Days & 3 Nights,Jaisalmer Bikaner,3.0,Historical  Sightseeing Historical Desert  Safari Religious Camel  Ride Sightseeing Camping Budget,19662.0,4.0,3.0,11.0,11,4915.5,17499.18,Budget
Enchanting Leh Ladakh Family Tour Package (Ex Srinagar),8 Days & 7 Nights,Srinagar Kargil Leh Pangong Nubra Valley,4.0,Himalayas Nature Road  Trip Adventure Houseboat  Stay Hill station Ideal for families Religious Family Budget,48102.0,8.0,7.0,6.0,15,6012.75,45215.88,Luxury
Guwahati Trip Package,3 Days & 2 Nights,Guwahati,3.0,Guwahati Nature Kamakhya  Devi  Temple Hill station Brahmaputra  River  Cruise Sightseeing Budget,12636.0,3.0,2.0,9.0,12,4212.0,11498.76,Budget
Romantic Jammu Kashmir Honeymoon Package,9 Days & 8 Nights,Katra Pahalgam Srinagar Gulmarg,2.0,Vaishno  Devi Night at  Houseboat Nature Gondola  Ride Hill station Romantic  Tour Romantic Adventure Budget,26378.0,9.0,8.0,11.0,15,2930.8888888888887,23476.420000000002,Budget
Enriching Kochi Munnar Family Tour Package,4 Days & 3 Nights,Cochin Munnar,3.0,Adventure Ayurvedic Hills Nature Tea gardens Hill station Marine  Drive Waterfall Wildlife Sightseeing Family Budget,14332.0,4.0,3.0,10.0,15,3583.0,12898.800000000001,Budget
Divine Dharamshala Honeymoon Package,5 Days & 4 Nights,Dharamshala Dalhousie,3.0,  Arrival Hill station Sightseeing Religious Leisure  Time Adventure Nature Romantic Budget,14945.0,5.0,4.0,9.0,11,2989.0,13599.95,Budget
Kerala Weekend Special: Kumarakom Backwaters & Munnar Hills,4 Days & 3 Nights,Munnar Kumarakom,3.0,Ideal for couples Nature Houseboat  Stay Cruises Wildlifelandscape Waterfallgroup Adventure Hill station Budget,12214.0,4.0,3.0,1.0,13,3053.5,12091.86,Budget
An Enthralling Jodhpur Sightseeing Tour Package,4 Days & 3 Nights,Jodhpur Jaisalmer,2.0,Jaisalmer Adventure Jodhpur Nature Sightseeing Desert  Safari Cultural Budget,10989.0,4.0,3.0,9.0,9,2747.25,9999.99,Budget
Blissful Kashmir Honeymoon Package,7 Days & 6 Nights,Srinagar Pahalgam Gulmarg,2.0,Adventure Houseboat  Stay Nature Shikara  Ride Hill station Gondola  Ride Romantic Mughal  Gardens V A L L E Y Budget,24444.0,7.0,6.0,10.0,20,3492.0,21999.600000000002,Budget
Scenic Gangtok Tour Package,4 Days & 3 Nights,Gangtok,2.0,Waterfalls Wildlife Hill  Station Adventure Natureshopping Scenic  Landscapes Cultural Breathtaking  Scenery Budget,30815.0,4.0,3.0,12.0,12,7703.75,27117.2,Luxury
Breathtaking Ladakh Family Package,10 Days & 9 Nights,Srinagar Kargil Leh Nubra Valley Pangong sarchu Manali,2.0,Shikara  Ride Religious Drass Historical Rohtang  Pass Nature Kargil  War  Memorial Hill station Shey  Complex Family Sarchu Budget,69999.0,10.0,9.0,10.0,18,6999.9,62999.1,Luxury
Most-Exclusive Jaipur 2N 3D Tour Package,3 Days & 2 Nights,Jaipur,4.0,National  Monument Adventure Amber  Fort Nature Hawa  Mahal Historical Religious,12765.0,3.0,2.0,6.0,10,4255.0,11999.099999999999,Budget
A Family Getaway To The Hills Of Himachal,5 Days & 4 Nights,Shimla Sarahan Chitkul Narkanda,3.0,Kamru  Fort Historical Bhimkali  Temple Adventure Chitkul Nature Kufri Hill station Jakhoo  Temple Water  Activities Hatu  Peak Family Sightseeing Budget,18681.0,5.0,4.0,9.0,20,3736.2,16999.71,Budget
Delightful Mount Abu Family Package,2 Days & 1 Nights,Mount Abu,3.0,Hill  Station Historical Mount  Abu Nature Ideal for families Hill station Family Sightseeing Budget,5494.0,2.0,1.0,9.0,14,2747.0,4999.54,Budget
Kerala is a Land of Wonders,7 Days & 6 Nights,Kochi Munnar Thekkady Kovalam,3.0,Family  Special Wildlife Natural  Beauty Nature Marine  Drive Hill station Jungle  Safari Family Kovalam  Beaches Budget,22988.0,7.0,6.0,13.0,16,3284.0,19999.56,Budget
Bewitching Pelling Tour Package,2 Days & 1 Nights,Pelling,3.0,Sightseeing Nature Kechopari  Lake Cultural Kanchenjunga  Monastery Mountains  Budget,15995.0,2.0,1.0,7.0,9,7997.5,14875.349999999999,Budget
Top-Selling Amritsar 3 Days Package For A Delightful Trip,3 Days & 2 Nights,Amritsar,3.0,Golden  Temple Nature Museum Religious Sightseeing Adventure Budget,21739.0,3.0,2.0,8.0,8,7246.333333333333,19999.88,Budget
Exciting Kanyakumari-Kovalam Family Tour Package,4 Days & 3 Nights,Kovalam Kanyakumari,3.0,Beach  Vacation Water  Activities City  Tour Nature Religious Watersports Family Budget,13068.0,4.0,3.0,12.0,11,3267.0,11499.84,Budget
Elegant Srinagar Tour Package,2 Days & 1 Nights,Srinagar,4.0,Himalayas Nature Hill station Shikara  Ride Sightseeing Houseboat  Stayshopping Budget,20225.0,2.0,1.0,11.0,10,10112.5,18000.25,Budget
Idyllic Dharamshala Family Package,6 Days & 5 Nights,Dharamshala Dalhousie Amritsar,3.0,Hills Hill station Nature Water  Activities Dalai  Lama  Temple Adventure Golden  Temple Religious Sightseeing Family Budget,25714.0,6.0,5.0,9.0,16,4285.666666666667,23399.74,Budget
Adventurous Assam Tour Package,3 Days & 2 Nights,Kaziranga National Park,3.0,Kaziranga  National  Park Adventure Elephant  Ride Wildlife Budget,15730.0,3.0,2.0,11.0,8,5243.333333333333,13999.7,Budget
Picturesque Ranikhet Honeymoon Package,4 Days & 3 Nights,Nainital Ranikhet Kausani,2.0,Kainchi  Dham Romantic Chaubatia  Gardens Sightseeing Golf  Courseshopping Hill station Water  Activities Nature Budget,15000.0,4.0,3.0,9.0,14,3750.0,13650.0,Budget
Gleeful Rann Of Kutch Tour Package,5 Days & 4 Nights,Bhuj Kutch,3.0,Sightseeing Adventure Religious Desert  Safarimuseums Cultural  Activities Budget,24271.0,5.0,4.0,9.0,8,4854.2,22086.61,Budget
Vivid Orissa Tour Package,3 Days & 2 Nights,Bhubaneshwar Bhubaneswar,2.0,Temple Adventure Lake Historical Culture Nature Wildlife Sightseeing Budget,13000.0,3.0,2.0,10.0,9,4333.333333333333,11700.0,Budget
Lonavala Tour Package For 3 Nights 4 Days,4 Days & 3 Nights,Matheran Lonavala Khandala,3.0,Hills Hill station Lake Historical Echo  Pointlandscape Nature Sightseeing Budget,15714.0,4.0,3.0,9.0,10,3928.5,14299.74,Budget
4 Nights 5 Days Manali Tour Package,5 Days & 4 Nights,Manali,3.0,Manali Nature Rohtang  Pass Adventure Solang  Valley Hill station Hadimba  Temple Sightseeing Budget,33230.0,5.0,4.0,9.0,13,6646.0,30239.3,Luxury
Best Udupi Sightseeing Tour Package For A Spiritual Getaway,3 Days & 2 Nights,Udupi,3.0,Temple Religious Statues Historical Sightseeing Budget,11797.0,3.0,2.0,9.0,6,3932.3333333333335,10735.27,Budget
Top-Selling Karnataka Packages For 2 Days For A Memorable Vacay,2 Days & 1 Nights,Mysore Bangalore,4.0,Scenic views Nature Temple Hill station Sightseeing Budget,15086.0,2.0,1.0,7.0,8,7543.0,14029.98,Budget
Irresistible Leh Honeymoon Package,9 Days & 8 Nights,Leh Nubra Valley Pangong Tsomoriri,3.0,Adventure Nature Hill station Cultural Camping Trekking Romantic Budget,47252.0,9.0,8.0,9.0,9,5250.222222222223,42999.32,Luxury
Explore The True Tradition Of Gujarat,3 Days & 2 Nights,Bhuj,3.0,Sightseeing Rann of  Kutch Historical Religiousmuseums Budget,15215.0,3.0,2.0,9.0,7,5071.666666666667,13845.65,Budget
Ultimate Uttarakhand Tour Package,8 Days & 7 Nights,Nainital Almora Kausani Jim Corbett,2.0,Religious Naina  Devi  Temple Nature Hill station Bhimtal Lakestemples Tiffin  Top China  Peak Jeep  Safari Nanda  Devi  Budget,33156.0,8.0,7.0,8.0,18,4144.5,30503.52,Luxury
Dynamic Orissa Tour Package,5 Days & 4 Nights,Bhubaneshwar Puri,2.0,Sightseeing Historical Nature Religious Temple  Tour Adventure Unlimited adventure Culturalshopping Budget,15909.0,5.0,4.0,12.0,11,3181.8,13999.92,Budget
Intimate Summer Special Shimla Honeymoon Package,5 Days & 4 Nights,Shimla,3.0,Nature  Park Water  Activities Adventure Shopping Nature Temples Hill station Romantic Budget,41775.0,5.0,4.0,9.0,12,8355.0,38015.25,Luxury
Scintillating North East Tour Package,6 Days & 5 Nights,Bhalukpong Dirang Tawang Bomdila,2.0,River  Rafting Adventure Sela  Lake Religious Bum  La  Pass Historical Madhuri  Lake Nature Jaswant  Garh Sightseeing Tawang  War  Memorial Trekking Budget,25568.0,6.0,5.0,12.0,21,4261.333333333333,22499.84,Budget
Best 4 Nights 5 Days Dwarka Tour Packages For A Memorable Trip,5 Days & 4 Nights,Ahmedabad Dwarka Veraval Somnath,3.0,Sightseeing Gandhi  Ashram Hutheesing  Jain  Temple Dwarka  Temples Somnath temple  Religioustemples Historical Budget,19076.0,5.0,4.0,7.0,13,3815.2,17740.68,Budget
Delhi: The Heart of India,6 Days & 5 Nights,New Delhi Agra,3.0,Red  Fort Historical Mathura  Temple Sightseeing Taj  Mahal Historic sightseeing Budget,14285.0,6.0,5.0,9.0,11,2380.8333333333335,12999.35,Budget
Rameshwaram Tour Package For 1 Night 2 Days,2 Days & 1 Nights,Rameshwaram,3.0,Sightseeing Adventure Temple Nature Watersports Historical Cultural Budget,12535.0,2.0,1.0,9.0,8,6267.5,11406.85,Budget
Alluring Gujarat family Package,5 Days & 4 Nights,Dwarka Somnath Ahmedabad,3.0,Lakhota  Lake Nature Bala  Hanuman  Temple Historical Gopi  Talav Adventure Rukmani  Temple Water  Activities Dwarkadhish  Temple Religiousmuseums Budget,16593.0,5.0,4.0,9.0,18,3318.6,15099.630000000001,Budget
Mysore Tour Package By Volvo Bus,2 Days & 1 Nights,Mysore,2.0,Nature Adventure Historical Budget,7138.0,2.0,1.0,6.0,4,3569.0,6709.719999999999,Budget
Tempting Tirupati Tour Package,3 Days & 2 Nights,Chennai Tirupati,2.0,Ideal for pilgrims Religious Marina  Beach Historical Sri  Venkateswara  Temple Sightseeing Akasaganga  Teertham Budget,14747.0,3.0,2.0,9.0,14,4915.666666666667,13419.77,Budget
Uttarakhand: A Gem To Be Explored,4 Days & 3 Nights,Jim Corbett Nainital,2.0,Adventure Best sellers Nature Wildlife Hills Group package Hill station Budget,16153.0,4.0,3.0,7.0,11,4038.25,15022.289999999999,Budget
Enchanting Meghalaya Tour Package,3 Days & 2 Nights,Shillong,3.0,Sightseeing Nature City  Tour Hill station Lakes Budget,13585.0,3.0,2.0,8.0,8,4528.333333333333,12498.2,Budget
Munnar Tour Packages for 2 Nights 3 Days,3 Days & 2 Nights,Munnar,3.0,Gardens Adventure Waterfalls Nature Culture Sightseeing Beach Budget,7526.0,3.0,2.0,7.0,8,2508.6666666666665,6999.179999999999,Budget
"Wonderful Goa Family Package: Waterfalls, Monsoons & Beaches",3 Days & 2 Nights,Calangute Goa,3.0,Beach Water  Activities Jeep  Safari Nature Spice  Plantations Sightseeing Dhudhsagar  Waterfalls  Nightlife Adventure Budget,19318.0,3.0,2.0,12.0,14,6439.333333333333,16999.84,Budget
Unique Guwahati Sightseeing Tour Packages,3 Days & 2 Nights,Guwahati,3.0,Sightseeing Nature Adventure Scenic  Landscapes Hill station Water  Activities Cruisestemples Budget,13736.0,3.0,2.0,9.0,11,4578.666666666667,12499.76,Budget
An Exhilarating Haridwar Mussoorie Tour Package,3 Days & 2 Nights,Haridwar Mussoorie,3.0,Haridwar City  Tour Sightseeing Nature Hill station Religious Water  Activities Budget,10961.0,3.0,2.0,9.0,11,3653.6666666666665,9974.51,Budget
Spellbinding Meghalaya Tour Package,6 Days & 5 Nights,Shillong Cherrapunjee Guwahati,3.0,Nature Lake Temples Hill station Waterfalls  Water  Activities Sightseeing Lakes Budget,35714.0,6.0,5.0,9.0,11,5952.333333333333,32499.74,Luxury
Religious Jammu Kashmir Tour Package,7 Days & 6 Nights,Katra Srinagar Gulmarg Pahalgam Jammu,2.0,Nehru  Park Nature Zorbing Religious Pony  Rides Hill station Shankaracharyatemples Budget,27493.0,7.0,6.0,7.0,11,3927.5714285714284,25568.489999999998,Budget
Phenomenal Honeymoon Package To Kasol,6 Days & 5 Nights,Kasol Kheerganga Tosh,3.0,Sightseeing Best sellers Camping Adventure Ideal for couples Nature Trekking Hill station Romantic Budget,28480.0,6.0,5.0,10.0,14,4746.666666666667,25632.0,Budget
Best Of Jammu Kashmir Family Package,10 Days & 9 Nights,Katra Pahalgam Srinagar Gulmarg,2.0,Vaishno  Devi Nature Night in  Houseboat Religious Shikara  Ride Hill station Gondola  Ride Family Budget,34011.0,10.0,9.0,10.0,15,3401.1,30609.9,Luxury
Budget Friendly Jim Corbett Package,4 Days & 3 Nights,Jim Corbett Nainital,4.0,Sightseeing Jeep  Safari Adventure Nature Wildlife,25384.0,4.0,3.0,9.0,6,6346.0,23099.440000000002,Budget
Best Goa 5 Days Trip For A Rememberable Trip,5 Days & 4 Nights,Goa,3.0,City  Tour Nature Watersports Adventure Beaches Sightseeing Budget,14893.0,5.0,4.0,6.0,8,2978.6,13999.42,Budget
Vibrant Gujarat Family Package,6 Days & 5 Nights,Jamnagar Dwarka Veraval Sasan Gir Diu,3.0,Museum Morning  Aarti Jungle  Safari Wildlife Religious Historical Sightseeing Family Budget,23406.0,6.0,5.0,9.0,11,3901.0,21299.46,Budget
Splendid Rameshwaram Tour Package,3 Days & 2 Nights,Rameshwaram,4.0,Road  Trip Temple visit Nature Rameshwaram  Temple Religious Pamban  Bridge Sightseeingshopping,14076.0,3.0,2.0,9.0,11,4692.0,12809.16,Budget
